nam1	clump	country	mn	se	count	latitude	latrank	totcount	nam2	rank_set11	rank_set6	rank_set6_2	nam3	nam4	nam5	nam_set4	se2
ukbsparse_all_nopcs	UKB sig	Swiss-German	0.0926270243834074	0.10083070320918419	84	47.3	10	2323	UKB all no PCs	5	4	3	 5. UKB all no PCs	4. UKB all no PCs	3. UKB all no PCs	2.~paste(.)~UKB~all~no~PCs	0.10118546767386108
ukbsparse_all_nopcs	UKB sig	Switzerland	0.15275724915742706	0.08098738793263863	168	46.8	8	2323	UKB all no PCs	5	4	3	 5. UKB all no PCs	4. UKB all no PCs	3. UKB all no PCs	2.~paste(.)~UKB~all~no~PCs	0.07191795656814406
ukbsparse_all_nopcs	UKB sig	United Kingdom	0.24676315822222922	0.050514588922688064	390	55.3	18	2323	UKB all no PCs	5	4	3	 5. UKB all no PCs	4. UKB all no PCs	3. UKB all no PCs	2.~paste(.)~UKB~all~no~PCs	0.04721891850534755
ukbsparse_all_nopcs	UKB sig	Yugoslavia	-0.240620542641099	0.1344993985522073	44	43.9	4	2323	UKB all no PCs	5	4	3	 5. UKB all no PCs	4. UKB all no PCs	3. UKB all no PCs	2.~paste(.)~UKB~all~no~PCs	0.13876170355789164
ukbsparse_wb_10pcs	all 0.01	Austria	-0.07517143010793079	0.331585220325803	14	47.5	11	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.1680639535562616
ukbsparse_wb_10pcs	all 0.01	Belgium	0.5058211039922046	0.12607421463384919	43	50.5	13	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.09721042090738213
ukbsparse_wb_10pcs	all 0.01	Czech Republic	0.3106637106322767	0.3069608976528431	11	49.8	12	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.1878885393224428
ukbsparse_wb_10pcs	all 0.01	France	0.012471515144491577	0.0962079416083964	92	46.2	6	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.06688788761744456
ukbsparse_wb_10pcs	all 0.01	Germany	0.1953289889814434	0.12673747794460874	75	51.1	14	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.07391561090206004
ukbsparse_wb_10pcs	all 0.01	Hungary	-0.3007507771902662	0.2572291387871675	19	47.1	9	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.14678018758861194
ukbsparse_wb_10pcs	all 0.01	Ireland	-0.06648559475593387	0.11929133165115095	62	53.1	17	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.08128070918359344
ukbsparse_wb_10pcs	all 0.01	Italy	-0.10991748981031109	0.06375743855352974	225	41.8	3	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.04301393162784017
ukbsparse_wb_10pcs	all 0.01	Netherlands	0.5714620488214393	0.2853452859409834	17	52.1	16	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.1524746470201825
ukbsparse_wb_10pcs	all 0.01	Poland	-0.06589096817894495	0.22284924675067405	22	51.9	15	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.1358145621293697
ukbsparse_wb_10pcs	all 0.01	Portugal	-0.48508069363623285	0.09619542484893612	135	39.3	1	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.055718408344369634
ukbsparse_wb_10pcs	all 0.01	Romania	-0.08555870816875123	0.2161481836844697	14	45.9	5	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.16970482308829843
ukbsparse_wb_10pcs	all 0.01	Spain	-0.3118113971924893	0.09118995911989897	137	40.4	2	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.05519726433874255
ukbsparse_wb_10pcs	all 0.01	Sweden	0.5683050742433559	0.2547645240970156	11	60.1	19	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.1883752320946808
ukbsparse_wb_10pcs	all 0.01	Swiss-French	0.01785909147220634	0.03473322828063825	760	46.5	7	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.023335218383093003
ukbsparse_wb_10pcs	all 0.01	Swiss-German	0.23620801825430124	0.10375991655092086	84	47.3	10	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.0700249614162568
ukbsparse_wb_10pcs	all 0.01	Switzerland	0.1458014264073997	0.07383283700204438	168	46.8	8	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.04979182215369922
ukbsparse_wb_10pcs	all 0.01	United Kingdom	0.09654821778944347	0.04988253635685575	390	55.3	18	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.03247953827238727
ukbsparse_wb_10pcs	all 0.01	Yugoslavia	-0.13686397699661887	0.15148382448879588	44	43.9	4	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.09634571662713617
ukbsparse_wb_10pcs	clump 0.01	Austria	-0.07032157287322696	0.23227020189220482	14	47.5	11	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.24388186236691295
ukbsparse_wb_10pcs	clump 0.01	Belgium	0.6875256620534591	0.13642351623719115	43	50.5	13	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.14120641614130525
ukbsparse_wb_10pcs	clump 0.01	Czech Republic	-0.03527423575391469	0.324321358216556	11	49.8	12	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.2746792126520169
ukbsparse_wb_10pcs	clump 0.01	France	0.056073530759711714	0.09854527907582043	92	46.2	6	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.09659386431239919
ukbsparse_wb_10pcs	clump 0.01	Germany	0.1990183600802312	0.1244514418825112	75	51.1	14	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.1069387769148257
ukbsparse_wb_10pcs	clump 0.01	Hungary	-0.13386118354741733	0.26031863054256593	19	47.1	9	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.21133202676728755
ukbsparse_wb_10pcs	clump 0.01	Ireland	-0.010203432684335077	0.1253629091525867	62	53.1	17	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.11736176344660122
ukbsparse_wb_10pcs	clump 0.01	Italy	-0.14712019586854128	0.06552703616497782	225	41.8	3	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.062141431708505335
ukbsparse_wb_10pcs	clump 0.01	Netherlands	0.5803748787200067	0.22494692883137973	17	52.1	16	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.22027438800790983
ukbsparse_wb_10pcs	clump 0.01	Poland	-0.09568555293991254	0.23220172102624928	22	51.9	15	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.1963625150061778
ukbsparse_wb_10pcs	clump 0.01	Portugal	-0.4797418847870087	0.08687902085806708	135	39.3	1	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.08035277821377793
ukbsparse_wb_10pcs	clump 0.01	Romania	-0.07795136203273513	0.18324691350197833	14	45.9	5	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.24490486920952823
ukbsparse_wb_10pcs	clump 0.01	Spain	-0.33451313034477775	0.0835668199661888	137	40.4	2	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.07964006947540968
ukbsparse_wb_10pcs	clump 0.01	Sweden	0.568163708469196	0.3015261500790365	11	60.1	19	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.2731601053674731
ukbsparse_wb_10pcs	clump 0.01	Swiss-French	0.006727154242302541	0.035251366849827735	760	46.5	7	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.03371948414181168
ukbsparse_wb_10pcs	clump 0.01	Swiss-German	0.1594716503380903	0.11244893182245284	84	47.3	10	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.10140945554540923
ukbsparse_wb_10pcs	clump 0.01	Switzerland	0.11584556511800163	0.07773575256632727	168	46.8	8	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.07192295032190027
ukbsparse_wb_10pcs	clump 0.01	United Kingdom	0.133130153604923	0.049223582044348145	390	55.3	18	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.04697607190274481
ukbsparse_wb_10pcs	clump 0.01	Yugoslavia	-0.09580902726176577	0.14645631011588603	44	43.9	4	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.1398539287878168
ukbsparse_wb_10pcs	clumpwindow 1.5M	Austria	-0.1159189535689277	0.14507119612429212	14	47.5	11	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.25954527642866476
ukbsparse_wb_10pcs	clumpwindow 1.5M	Belgium	0.527364488796327	0.1472792971070337	43	50.5	13	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.1512715050824828
ukbsparse_wb_10pcs	clumpwindow 1.5M	Czech Republic	0.19463105216240645	0.30759328206556	11	49.8	12	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.2894496977938514
ukbsparse_wb_10pcs	clumpwindow 1.5M	France	-0.0013822696687428584	0.10225989352434306	92	46.2	6	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.10387067056394368
ukbsparse_wb_10pcs	clumpwindow 1.5M	Germany	-0.005320930497866296	0.12522217544880415	75	51.1	14	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.11504607942264371
ukbsparse_wb_10pcs	clumpwindow 1.5M	Hungary	-0.0034998030309945135	0.23237314156811653	19	47.1	9	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.22455259535712144
ukbsparse_wb_10pcs	clumpwindow 1.5M	Ireland	0.10036930421311833	0.13914638716550917	62	53.1	17	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.12641117391246084
ukbsparse_wb_10pcs	clumpwindow 1.5M	Italy	-0.13907922543926954	0.06361227157892564	225	41.8	3	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.06689423984946104
ukbsparse_wb_10pcs	clumpwindow 1.5M	Netherlands	0.40031557419120056	0.18898125584212605	17	52.1	16	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.23492523664170784
ukbsparse_wb_10pcs	clumpwindow 1.5M	Poland	-0.24478308617180913	0.26078594859277165	22	51.9	15	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.21006613918524958
ukbsparse_wb_10pcs	clumpwindow 1.5M	Portugal	-0.3403898763288882	0.087105311826148335	135	39.3	1	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.08660121065711193
ukbsparse_wb_10pcs	clumpwindow 1.5M	Romania	-0.29082420179819884	0.23978897301063404	14	45.9	5	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.2589921750349737
ukbsparse_wb_10pcs	clumpwindow 1.5M	Spain	-0.17985726344759848	0.08135893210799769	137	40.4	2	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.0857682257985464
ukbsparse_wb_10pcs	clumpwindow 1.5M	Sweden	0.6729110940128148	0.27584925848453595	11	60.1	19	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.2874575779596413
ukbsparse_wb_10pcs	clumpwindow 1.5M	Swiss-French	-0.012436629204606371	0.035694312199118755	760	46.5	7	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.03641951444486767
ukbsparse_wb_10pcs	clumpwindow 1.5M	Swiss-German	0.04863698803684402	0.11233445810956265	84	47.3	10	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.10902417503475659
ukbsparse_wb_10pcs	clumpwindow 1.5M	Switzerland	0.16916586799636157	0.08013830477640889	168	46.8	8	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.07758330415965589
ukbsparse_wb_10pcs	clumpwindow 1.5M	United Kingdom	0.11466280770273349	0.048919681156148476	390	55.3	18	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.05072901759776823
ukbsparse_wb_10pcs	clumpwindow 1.5M	Yugoslavia	0.012235072051079625	0.16827460126723714	44	43.9	4	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.14977161763915903
ukbsparse_wb_10pcs	GIANT sig	Austria	0.09372226992414961	0.28976286482010927	14	47.5	11	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.2511970722639687
ukbsparse_wb_10pcs	GIANT sig	Belgium	0.5189678971682453	0.12808938201080564	43	50.5	13	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.14778264323366214
ukbsparse_wb_10pcs	GIANT sig	Czech Republic	0.08728323683228648	0.30934163237211065	11	49.8	12	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.2817541294029234
ukbsparse_wb_10pcs	GIANT sig	France	-0.052207916386093726	0.09700587547401082	92	46.2	6	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.10089336787710607
ukbsparse_wb_10pcs	GIANT sig	Germany	0.12462194549187267	0.12750568503808685	75	51.1	14	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.1119393783229345
ukbsparse_wb_10pcs	GIANT sig	Hungary	-0.23069729222985808	0.21151057449816427	19	47.1	9	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.2172385212351084
ukbsparse_wb_10pcs	GIANT sig	Ireland	0.2682046292133927	0.11688994482629932	62	53.1	17	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.12292875103144182
ukbsparse_wb_10pcs	GIANT sig	Italy	-0.38268062107978984	0.06895666980846142	225	41.8	3	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.06504882792946128
ukbsparse_wb_10pcs	GIANT sig	Netherlands	0.5545602281650074	0.244820547858493	17	52.1	16	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.22557895965824984
ukbsparse_wb_10pcs	GIANT sig	Poland	0.20188129227023055	0.2665140383244552	22	51.9	15	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.20407960445259465
ukbsparse_wb_10pcs	GIANT sig	Portugal	-0.39871412305587234	0.08439789643811636	135	39.3	1	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.08410277151538932
ukbsparse_wb_10pcs	GIANT sig	Romania	-0.20132302921043702	0.15895124501513652	14	45.9	5	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.2538061809674799
ukbsparse_wb_10pcs	GIANT sig	Spain	-0.15509613481580256	0.07934269631525202	137	40.4	2	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.08336811948389392
ukbsparse_wb_10pcs	GIANT sig	Sweden	0.6849127957580569	0.2841271891795261	11	60.1	19	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.2784682934430841
ukbsparse_wb_10pcs	GIANT sig	Swiss-French	0.009523018780265522	0.03507469356014612	760	46.5	7	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.03548431703157554
ukbsparse_wb_10pcs	GIANT sig	Swiss-German	-0.0032296417077289545	0.1040809994071287	84	47.3	10	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.10670793448059392
ukbsparse_wb_10pcs	GIANT sig	Switzerland	0.08869990785464343	0.07216655819681751	168	46.8	8	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.07570021993155288
ukbsparse_wb_10pcs	GIANT sig	United Kingdom	0.22935854161892058	0.05088073582627245	390	55.3	18	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.04937362814796246
ukbsparse_wb_10pcs	GIANT sig	Yugoslavia	-0.22957129486260905	0.15536777824693507	44	43.9	4	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.14544991618616424
ukbsparse_wb_10pcs	ldwindow 1.5M	Austria	-0.33338407315069707	0.25653739444905427	14	47.5	11	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.2706887123447037
ukbsparse_wb_10pcs	ldwindow 1.5M	Belgium	0.3880666627307501	0.15445690422890446	43	50.5	13	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.15587666923388457
ukbsparse_wb_10pcs	ldwindow 1.5M	Czech Republic	0.2645166714984798	0.2645405832243341	11	49.8	12	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.3007467638257945
ukbsparse_wb_10pcs	ldwindow 1.5M	France	0.03317411868634907	0.10089741450762414	92	46.2	6	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.10854479143702728
ukbsparse_wb_10pcs	ldwindow 1.5M	Germany	0.3574475442263583	0.11353122816383862	75	51.1	14	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.1189276618954782
ukbsparse_wb_10pcs	ldwindow 1.5M	Hungary	-0.29178244629954464	0.24505300448904016	19	47.1	9	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.23707686721433863
ukbsparse_wb_10pcs	ldwindow 1.5M	Ireland	0.047723602038417794	0.12355805445882498	62	53.1	17	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.12978837686923547
ukbsparse_wb_10pcs	ldwindow 1.5M	Italy	-0.0030202169659305374	0.06796550131051714	225	41.8	3	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.06930564400611391
ukbsparse_wb_10pcs	ldwindow 1.5M	Netherlands	0.2950589297167008	0.24114689419114507	17	52.1	16	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.2444113203396721
ukbsparse_wb_10pcs	ldwindow 1.5M	Poland	-0.28050795111675675	0.22492024673739283	22	51.9	15	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.2192349781952758
ukbsparse_wb_10pcs	ldwindow 1.5M	Portugal	-0.07332386377468672	0.0866978402524325	135	39.3	1	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.08979766730095927
ukbsparse_wb_10pcs	ldwindow 1.5M	Romania	0.036281862743471074	0.33440566769660773	14	45.9	5	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.2699743418799915
ukbsparse_wb_10pcs	ldwindow 1.5M	Spain	-0.04528366971735426	0.08993308068814927	137	40.4	2	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.08921334146935238
ukbsparse_wb_10pcs	ldwindow 1.5M	Sweden	0.5612272830869819	0.23338432792760205	11	60.1	19	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.30538034834751604
ukbsparse_wb_10pcs	ldwindow 1.5M	Swiss-French	-0.04908739470615538	0.03576469625817976	760	46.5	7	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.03761014327818303
ukbsparse_wb_10pcs	ldwindow 1.5M	Swiss-German	0.049647540030750996	0.11177338720603384	84	47.3	10	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.11309856040392266
ukbsparse_wb_10pcs	ldwindow 1.5M	Switzerland	-0.03405884323533231	0.07228893750323608	168	46.8	8	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.08053908907791275
ukbsparse_wb_10pcs	ldwindow 1.5M	United Kingdom	0.010968379432963983	0.05118955321919628	390	55.3	18	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.05223394271779437
ukbsparse_wb_10pcs	ldwindow 1.5M	Yugoslavia	0.08253068094048902	0.14460010174924287	44	43.9	4	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.15530328443554717
ukbsparse_wb_10pcs	UKB sig	Austria	0.06637651901896938	0.27504434001679895	14	47.5	11	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.24872425891623967
ukbsparse_wb_10pcs	UKB sig	Belgium	0.5638703913208886	0.14825668394326308	43	50.5	13	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.14584210059352648
ukbsparse_wb_10pcs	UKB sig	Czech Republic	-0.038010620739905805	0.2533175737115166	11	49.8	12	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.2787251088351301
ukbsparse_wb_10pcs	UKB sig	France	0.0020201928529024636	0.09883225912610494	92	46.2	6	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.099798897073485
ukbsparse_wb_10pcs	UKB sig	Germany	0.14489390776312178	0.12720520579419464	75	51.1	14	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.1106381048900502
ukbsparse_wb_10pcs	UKB sig	Hungary	-0.16621495952015022	0.22558625051797626	19	47.1	9	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.21461798567951604
ukbsparse_wb_10pcs	UKB sig	Ireland	0.12404145353517256	0.12211186577259409	62	53.1	17	2323	UKB WB 10 PCs	8	NA	NA	 8. UKB WB 10 PCs	NA	NA	NA.~paste(.)~UKB~WB~10~PCs	0.12134805470441536
