nam1	gbrbin	tsibin	count	mb	mb_scaled	nam2	mb_scaled_na	gbr_binmean	tsi_binmean
giant	(0.157,0.169]	(0.169,0.185]	6755	-6.630051813471502e-4	-0.04765651055844347	beta~GIANT	-0.04765651055844347	0.16	0.18
giant	(0.157,0.169]	(0.185,0.202]	6261	-7.598945855294681e-4	-0.06099819271569839	beta~GIANT	-0.06099819271569839	0.16	0.19
giant	(0.157,0.169]	(0.202,0.219]	4705	-5.697555791710946e-4	-0.03481602955824707	beta~GIANT	-0.03481602955824707	0.16	0.21
giant	(0.157,0.169]	(0.219,0.23]	3770	-0.0011310344827586208	-0.11210419947150496	beta~GIANT	-0.11210419947150496	0.16	0.22
giant	(0.157,0.169]	(0.23,0.25]	3325	-0.0010380751879699248	-0.09930369383211035	beta~GIANT	-0.09930369383211035	0.16	0.24
giant	(0.157,0.169]	(0.25,0.265]	1533	-0.0010351598173515982	-0.0989022469609218	beta~GIANT	-0.0989022469609218	0.16	0.26
giant	(0.157,0.169]	(0.265,0.281]	896	-0.0017802455357142856	-0.20150063651856026	beta~GIANT	-0.20150063651856026	0.16	0.27
giant	(0.157,0.169]	(0.281,0.298]	669	-0.0015787742899850523	-0.17375802268962537	beta~GIANT	-0.17375802268962537	0.16	0.29
giant	(0.157,0.169]	(0.298,0.316]	444	3.948198198198198e-4	0.09800611439702259	beta~GIANT	0.09800611439702259	0.16	0.31
giant	(0.157,0.169]	(0.316,0.337]	161	-0.0034354037267080744	-0.42941611077065805	beta~GIANT	NA	0.16	0.33
giant	(0.157,0.169]	(0.337,0.352]	58	-5.655172413793104e-4	-0.034232409954325645	beta~GIANT	NA	0.16	0.34
giant	(0.157,0.169]	(0.352,0.371]	30	-8.333333333333333e-4	-0.07111071677851828	beta~GIANT	NA	0.16	0.36
giant	(0.157,0.169]	(0.371,0.388]	10	-0.00167	-0.18631981350525575	beta~GIANT	NA	0.16	0.38
giant	(0.157,0.169]	(0.388,0.408]	6	0.0072833333333333335	1.0465552215864444	beta~GIANT	NA	0.16	0.4
giant	(0.157,0.169]	(0.408,0.427]	1	-0.0086	-1.1405816146801049	beta~GIANT	NA	0.16	0.42
giant	(0.157,0.169]	(0.427,0.444]	2	-0.008400000000000001	-1.1130415915581757	beta~GIANT	NA	0.16	0.44
giant	(0.157,0.169]	(0.444,0.464]	5	-0.010499999999999999	-1.4022118343384329	beta~GIANT	NA	0.16	0.45
giant	(0.157,0.169]	(0.464,0.483]	11	-0.012636363636363637	-1.6963893540499502	beta~GIANT	NA	0.16	0.47
giant	(0.157,0.169]	(0.483,0.5]	4	-0.013	-1.7464621233625488	beta~GIANT	NA	0.16	0.49
giant	(0.169,0.185]	[0,0.0459]	48	0.00265	0.4085446859284164	beta~GIANT	NA	0.18	0.02
giant	(0.169,0.185]	(0.0459,0.0618]	263	0.002738783269961977	0.42077015246638316	beta~GIANT	NA	0.18	0.05
giant	(0.169,0.185]	(0.0618,0.0765]	682	0.0028221407624633432	0.43224848882075145	beta~GIANT	0.43224848882075145	0.18	0.07
giant	(0.169,0.185]	(0.0765,0.0899]	878	0.0015086560364464693	0.2513814901967233	beta~GIANT	0.2513814901967233	0.18	0.08
giant	(0.169,0.185]	(0.0899,0.101]	1549	0.0011579083279535183	0.20308349018742544	beta~GIANT	0.20308349018742544	0.18	0.1
giant	(0.169,0.185]	(0.101,0.112]	3166	0.0011991787744788376	0.2087664354452236	beta~GIANT	0.2087664354452236	0.18	0.11
giant	(0.169,0.185]	(0.112,0.129]	5239	4.6270280587898453e-4	0.10735360942529758	beta~GIANT	0.10735360942529758	0.18	0.12
giant	(0.169,0.185]	(0.129,0.143]	7005	2.8358315488936475e-4	0.08268881277606743	beta~GIANT	0.08268881277606743	0.18	0.14
giant	(0.169,0.185]	(0.143,0.157]	6349	-4.8228067412190894e-5	0.03699836910456515	beta~GIANT	0.03699836910456515	0.18	0.15
giant	(0.169,0.185]	(0.157,0.169]	10091	5.035179863244476e-5	0.05057282805569493	beta~GIANT	0.05057282805569493	0.18	0.16
giant	(0.169,0.185]	(0.169,0.185]	10093	-4.502130189240069e-5	0.037439941087373294	beta~GIANT	0.037439941087373294	0.18	0.18
giant	(0.169,0.185]	(0.185,0.202]	9172	-2.2168556476232008e-4	0.013113251666092436	beta~GIANT	0.013113251666092436	0.18	0.19
giant	(0.169,0.185]	(0.202,0.219]	8705	-5.022400919012062e-4	-0.02551913915574184	beta~GIANT	-0.02551913915574184	0.18	0.21
giant	(0.169,0.185]	(0.219,0.23]	6911	-5.15525973086384e-4	-0.027348606530916846	beta~GIANT	-0.027348606530916846	0.18	0.22
giant	(0.169,0.185]	(0.23,0.25]	6729	-9.810818843810373e-4	-0.09145570933894485	beta~GIANT	-0.09145570933894485	0.18	0.24
giant	(0.169,0.185]	(0.25,0.265]	3549	-2.7016060862214707e-4	0.006438232522411591	beta~GIANT	0.006438232522411591	0.18	0.26
giant	(0.169,0.185]	(0.265,0.281]	2455	-3.830957230142566e-4	-0.009112945785770524	beta~GIANT	-0.009112945785770524	0.18	0.27
giant	(0.169,0.185]	(0.281,0.298]	1413	-9.75796178343949e-4	-0.0907278670065592	beta~GIANT	-0.0907278670065592	0.18	0.29
giant	(0.169,0.185]	(0.298,0.316]	1067	-0.0019898781630740396	-0.23036707354155223	beta~GIANT	-0.23036707354155223	0.18	0.31
giant	(0.169,0.185]	(0.316,0.337]	453	-0.0010194260485651215	-0.0967357051800485	beta~GIANT	-0.0967357051800485	0.18	0.33
giant	(0.169,0.185]	(0.337,0.352]	168	0.007772023809523809	1.1138479566552062	beta~GIANT	NA	0.18	0.34
giant	(0.169,0.185]	(0.352,0.371]	50	0.00243	0.37825066049429423	beta~GIANT	NA	0.18	0.36
giant	(0.169,0.185]	(0.371,0.388]	34	-0.0010852941176470589	-0.10580574590761549	beta~GIANT	NA	0.18	0.38
giant	(0.169,0.185]	(0.388,0.408]	41	-0.00538780487804878	-0.69826197502668	beta~GIANT	NA	0.18	0.4
giant	(0.169,0.185]	(0.408,0.427]	8	0.0017375000000000001	0.2828933304346142	beta~GIANT	NA	0.18	0.42
giant	(0.169,0.185]	(0.427,0.444]	19	-0.009605263157894737	-1.2790064677403283	beta~GIANT	NA	0.18	0.44
giant	(0.169,0.185]	(0.444,0.464]	8	-0.0116375	-1.5588457158444056	beta~GIANT	NA	0.18	0.45
giant	(0.185,0.202]	[0,0.0459]	6	-0.005316666666666667	-0.6884662350950993	beta~GIANT	NA	0.19	0.02
giant	(0.185,0.202]	(0.0459,0.0618]	80	4.05e-4	0.09940792638476044	beta~GIANT	NA	0.19	0.05
giant	(0.185,0.202]	(0.0618,0.0765]	237	8.050632911392405e-4	0.15449668782580941	beta~GIANT	NA	0.19	0.07
giant	(0.185,0.202]	(0.0765,0.0899]	318	7.60062893081761e-4	0.1483001278108144	beta~GIANT	0.1483001278108144	0.19	0.08
giant	(0.185,0.202]	(0.0899,0.101]	746	8.302949061662198e-4	0.15797108413204258	beta~GIANT	0.15797108413204258	0.19	0.1
giant	(0.185,0.202]	(0.101,0.112]	1526	9.904325032765399e-4	0.18002204976758462	beta~GIANT	0.18002204976758462	0.19	0.11
giant	(0.185,0.202]	(0.112,0.129]	2590	2.728571428571429e-4	0.08121183967920002	beta~GIANT	0.08121183967920002	0.19	0.12
giant	(0.185,0.202]	(0.129,0.143]	3635	5.777716643741403e-4	0.12319860454315056	beta~GIANT	0.12319860454315056	0.19	0.14
giant	(0.185,0.202]	(0.143,0.157]	3858	3.1879212026956973e-4	0.08753709137941769	beta~GIANT	0.08753709137941769	0.19	0.15
giant	(0.185,0.202]	(0.157,0.169]	6528	2.545649509803922e-4	0.07869300274301762	beta~GIANT	0.07869300274301762	0.19	0.16
giant	(0.185,0.202]	(0.169,0.185]	6686	-3.6377505234819023e-4	-0.0064524872013972875	beta~GIANT	-0.0064524872013972875	0.19	0.18
giant	(0.185,0.202]	(0.185,0.202]	6985	-5.337007874015748e-4	-0.02985128056330248	beta~GIANT	-0.02985128056330248	0.19	0.19
giant	(0.185,0.202]	(0.202,0.219]	7010	-5.449643366619116e-4	-0.03140227259862579	beta~GIANT	-0.03140227259862579	0.19	0.21
giant	(0.185,0.202]	(0.219,0.23]	6104	-8.956749672346002e-4	-0.07969516697401699	beta~GIANT	-0.07969516697401699	0.19	0.22
giant	(0.185,0.202]	(0.23,0.25]	6291	-6.733587664918137e-4	-0.04908220042983794	beta~GIANT	-0.04908220042983794	0.19	0.24
giant	(0.185,0.202]	(0.25,0.265]	3535	-0.0010222347949080622	-0.09712246987618962	beta~GIANT	-0.09712246987618962	0.19	0.26
giant	(0.185,0.202]	(0.265,0.281]	2425	-8.236288659793815e-4	-0.06977441050194907	beta~GIANT	-0.06977441050194907	0.19	0.27
giant	(0.185,0.202]	(0.281,0.298]	1621	-0.001761320172732881	-0.1988946118480663	beta~GIANT	-0.1988946118480663	0.19	0.29
giant	(0.185,0.202]	(0.298,0.316]	1340	-8.626119402985075e-4	-0.07514238434251215	beta~GIANT	-0.07514238434251215	0.19	0.31
giant	(0.185,0.202]	(0.316,0.337]	695	-9.823021582733812e-4	-0.09162374119499604	beta~GIANT	-0.09162374119499604	0.19	0.33
giant	(0.185,0.202]	(0.337,0.352]	239	-7.698744769874472e-5	0.033038199114244916	beta~GIANT	NA	0.19	0.34
giant	(0.185,0.202]	(0.352,0.371]	203	4.669950738916256e-4	0.10794465522686583	beta~GIANT	NA	0.19	0.36
giant	(0.185,0.202]	(0.371,0.388]	79	-6.126582278481013e-4	-0.04072372924103092	beta~GIANT	NA	0.19	0.38
giant	(0.185,0.202]	(0.388,0.408]	39	5.435897435897435e-4	0.11849175009937939	beta~GIANT	NA	0.19	0.4
giant	(0.185,0.202]	(0.408,0.427]	13	-0.004253846153846154	-0.5421157276074112	beta~GIANT	NA	0.19	0.42
giant	(0.185,0.202]	(0.427,0.444]	7	-0.005271428571428571	-0.6822369441508535	beta~GIANT	NA	0.19	0.44
giant	(0.185,0.202]	(0.444,0.464]	5	-0.00564	-0.7329892724755518	beta~GIANT	NA	0.19	0.45
giant	(0.185,0.202]	(0.464,0.483]	2	-0.0125	-1.6776120655577256	beta~GIANT	NA	0.19	0.47
giant	(0.202,0.219]	[0,0.0459]	12	0.025575	3.565319836279559	beta~GIANT	NA	0.21	0.02
giant	(0.202,0.219]	(0.0459,0.0618]	28	0.004817857142857143	0.7070588651250426	beta~GIANT	NA	0.21	0.05
giant	(0.202,0.219]	(0.0618,0.0765]	191	0.001918848167539267	0.30786499407036877	beta~GIANT	NA	0.21	0.07
giant	(0.202,0.219]	(0.0765,0.0899]	333	-0.0011636636636636636	-0.11659724145437744	beta~GIANT	-0.11659724145437744	0.21	0.08
giant	(0.202,0.219]	(0.0899,0.101]	477	-6.125786163522012e-4	-0.04071276672884164	beta~GIANT	-0.04071276672884164	0.21	0.1
giant	(0.202,0.219]	(0.101,0.112]	1254	9.997607655502392e-4	0.1813065525611101	beta~GIANT	0.1813065525611101	0.21	0.11
giant	(0.202,0.219]	(0.112,0.129]	2355	3.228450106157112e-4	0.08809517484863459	beta~GIANT	0.08809517484863459	0.21	0.12
giant	(0.202,0.219]	(0.129,0.143]	3373	4.47316928550252e-4	0.10523497233837527	beta~GIANT	0.10523497233837527	0.21	0.14
giant	(0.202,0.219]	(0.143,0.157]	3981	7.384827932680231e-4	0.145328545571595	beta~GIANT	0.145328545571595	0.21	0.15
giant	(0.202,0.219]	(0.157,0.169]	6642	4.5224330021077986e-4	0.10591333428556604	beta~GIANT	0.10591333428556604	0.21	0.16
giant	(0.202,0.219]	(0.169,0.185]	7977	1.7170615519618903e-4	0.06728333698425676	beta~GIANT	0.06728333698425676	0.21	0.18
giant	(0.202,0.219]	(0.185,0.202]	8993	-1.9328366507283444e-4	0.017024196536868194	beta~GIANT	0.017024196536868194	0.21	0.19
giant	(0.202,0.219]	(0.202,0.219]	8887	-3.291661978170361e-4	-0.0016868439313399365	beta~GIANT	-0.0016868439313399365	0.21	0.21
giant	(0.202,0.219]	(0.219,0.23]	8586	-2.4475890985324947e-4	0.0099360493795702	beta~GIANT	0.0099360493795702	0.21	0.22
giant	(0.202,0.219]	(0.23,0.25]	9702	-4.582148010719439e-4	-0.01945685151880412	beta~GIANT	-0.01945685151880412	0.21	0.24
giant	(0.202,0.219]	(0.25,0.265]	6067	-7.95302455909016e-4	-0.06587386056045351	beta~GIANT	-0.06587386056045351	0.21	0.26
giant	(0.202,0.219]	(0.265,0.281]	4474	-8.12136790344211e-4	-0.0681919503583913	beta~GIANT	-0.0681919503583913	0.21	0.27
giant	(0.202,0.219]	(0.281,0.298]	3306	-0.0012750151240169389	-0.1319303504183264	beta~GIANT	-0.1319303504183264	0.21	0.29
giant	(0.202,0.219]	(0.298,0.316]	2775	-8.540180180180181e-4	-0.07395900025094845	beta~GIANT	-0.07395900025094845	0.21	0.31
giant	(0.202,0.219]	(0.316,0.337]	1500	-0.0015034	-0.16337897424468864	beta~GIANT	-0.16337897424468864	0.21	0.33
giant	(0.202,0.219]	(0.337,0.352]	671	-0.0014315946348733234	-0.15349136716535242	beta~GIANT	-0.15349136716535242	0.21	0.34
giant	(0.202,0.219]	(0.352,0.371]	394	-0.0023088832487309645	-0.27429411071657595	beta~GIANT	-0.27429411071657595	0.21	0.36
giant	(0.202,0.219]	(0.371,0.388]	280	0.0017800000000000001	0.2887455853480242	beta~GIANT	NA	0.21	0.38
giant	(0.202,0.219]	(0.388,0.408]	204	0.0024401960784313725	0.3796546616730593	beta~GIANT	NA	0.21	0.4
giant	(0.202,0.219]	(0.408,0.427]	38	-0.005571052631578947	-0.7234952118729918	beta~GIANT	NA	0.21	0.42
giant	(0.202,0.219]	(0.427,0.444]	49	-0.004510204081632653	-0.5774162439010615	beta~GIANT	NA	0.21	0.44
giant	(0.202,0.219]	(0.444,0.464]	10	-0.00478	-0.6145671730512557	beta~GIANT	NA	0.21	0.45
giant	(0.202,0.219]	(0.464,0.483]	3	-0.005833333333333334	-0.75961129482675	beta~GIANT	NA	0.21	0.47
giant	(0.219,0.23]	[0,0.0459]	4	0.004824999999999999	0.7080424373793972	beta~GIANT	NA	0.22	0.02
giant	(0.219,0.23]	(0.0459,0.0618]	5	0.00486	0.7128619414257349	beta~GIANT	NA	0.22	0.05
giant	(0.219,0.23]	(0.0618,0.0765]	49	0.002610204081632653	0.4030647833684407	beta~GIANT	NA	0.22	0.07
giant	(0.219,0.23]	(0.0765,0.0899]	79	0.0022886075949367086	0.35878090997075307	beta~GIANT	NA	0.22	0.08
giant	(0.219,0.23]	(0.0899,0.101]	151	0.0028894039735099337	0.44151064075814306	beta~GIANT	NA	0.22	0.1
giant	(0.219,0.23]	(0.101,0.112]	871	0.0021308840413318026	0.33706235840499327	beta~GIANT	0.33706235840499327	0.22	0.11
giant	(0.219,0.23]	(0.112,0.129]	1337	0.0011077786088257292	0.19618062206804976	beta~GIANT	0.19618062206804976	0.22	0.12
giant	(0.219,0.23]	(0.129,0.143]	2100	7.289047619047619e-4	0.1440096495455611	beta~GIANT	0.1440096495455611	0.22	0.14
giant	(0.219,0.23]	(0.143,0.157]	2442	0.0014845618345618345	0.24806371581168693	beta~GIANT	0.24806371581168693	0.22	0.15
giant	(0.219,0.23]	(0.157,0.169]	4267	5.010311694398876e-4	0.11263142951876247	beta~GIANT	0.11263142951876247	0.22	0.16
giant	(0.219,0.23]	(0.169,0.185]	6069	5.503377821716921e-4	0.11942095579225204	beta~GIANT	0.11942095579225204	0.22	0.18
giant	(0.219,0.23]	(0.185,0.202]	7281	1.753193242686444e-4	0.06778087078325107	beta~GIANT	0.06778087078325107	0.22	0.19
giant	(0.219,0.23]	(0.202,0.219]	7555	-3.114361350099272e-4	7.545877669652526e-4	beta~GIANT	7.545877669652526e-4	0.22	0.21
giant	(0.219,0.23]	(0.219,0.23]	7711	-3.6357152120347554e-4	-0.0064244609392399106	beta~GIANT	-0.0064244609392399106	0.22	0.22
giant	(0.219,0.23]	(0.23,0.25]	9707	-1.5515607293705574e-4	0.022274370381882364	beta~GIANT	0.022274370381882364	0.22	0.24
giant	(0.219,0.23]	(0.25,0.265]	6254	-3.7112248161176847e-4	-0.007464229060425705	beta~GIANT	-0.007464229060425705	0.22	0.26
giant	(0.219,0.23]	(0.265,0.281]	5125	-5.84e-4	-0.036777487953179804	beta~GIANT	-0.036777487953179804	0.22	0.27
giant	(0.219,0.23]	(0.281,0.298]	3745	-5.834178905206942e-4	-0.03669733141058193	beta~GIANT	-0.03669733141058193	0.22	0.29
giant	(0.219,0.23]	(0.298,0.316]	3871	-6.363730302247481e-4	-0.04398926026995512	beta~GIANT	-0.04398926026995512	0.22	0.31
giant	(0.219,0.23]	(0.316,0.337]	2059	-0.001364885866925692	-0.1443055621067865	beta~GIANT	-0.1443055621067865	0.22	0.33
giant	(0.219,0.23]	(0.337,0.352]	959	-6.113660062565172e-4	-0.04054579017847652	beta~GIANT	-0.04054579017847652	0.22	0.34
giant	(0.219,0.23]	(0.352,0.371]	489	-0.001738241308793456	-0.1957166496154682	beta~GIANT	-0.1957166496154682	0.22	0.36
giant	(0.219,0.23]	(0.371,0.388]	353	-0.001469971671388102	-0.15877588953019303	beta~GIANT	-0.15877588953019303	0.22	0.38
giant	(0.219,0.23]	(0.388,0.408]	278	4.600719424460433e-4	0.10699133922642838	beta~GIANT	NA	0.22	0.4
giant	(0.219,0.23]	(0.408,0.427]	54	-0.002775925925925926	-0.3386059413609609	beta~GIANT	NA	0.22	0.42
giant	(0.219,0.23]	(0.427,0.444]	53	-0.004616981132075471	-0.5921194560914946	beta~GIANT	NA	0.22	0.44
giant	(0.219,0.23]	(0.444,0.464]	27	-0.0028814814814814814	-0.35314095356420133	beta~GIANT	NA	0.22	0.45
giant	(0.219,0.23]	(0.464,0.483]	7	-0.0018857142857142857	-0.21602369558676515	beta~GIANT	NA	0.22	0.47
giant	(0.23,0.25]	(0.0459,0.0618]	26	0.003823076923076923	0.570077513855117	beta~GIANT	NA	0.24	0.05
giant	(0.23,0.25]	(0.0618,0.0765]	45	0.011937777777777778	1.6874727596851207	beta~GIANT	NA	0.24	0.07
giant	(0.23,0.25]	(0.0765,0.0899]	35	-0.004817142857142857	-0.6196817487738998	beta~GIANT	NA	0.24	0.08
giant	(0.23,0.25]	(0.0899,0.101]	83	0.001169879518072289	0.2047319244507652	beta~GIANT	NA	0.24	0.1
giant	(0.23,0.25]	(0.101,0.112]	325	0.0016873846153846153	0.27599243617925384	beta~GIANT	0.27599243617925384	0.24	0.11
giant	(0.23,0.25]	(0.112,0.129]	664	0.001404367469879518	0.2370209425236898	beta~GIANT	0.2370209425236898	0.24	0.12
giant	(0.23,0.25]	(0.129,0.143]	1200	7.055833333333333e-4	0.14079828613509326	beta~GIANT	0.14079828613509326	0.24	0.14
giant	(0.23,0.25]	(0.143,0.157]	1599	0.0015344590368980614	0.25493456634198325	beta~GIANT	0.25493456634198325	0.24	0.15
giant	(0.23,0.25]	(0.157,0.169]	3081	0.0012470626419993508	0.21536004953863527	beta~GIANT	0.21536004953863527	0.24	0.16
giant	(0.23,0.25]	(0.169,0.185]	4627	6.70499243570348e-4	0.13596720291867098	beta~GIANT	0.13596720291867098	0.24	0.18
giant	(0.23,0.25]	(0.185,0.202]	6064	7.013192612137203e-4	0.1402111229112547	beta~GIANT	0.1402111229112547	0.24	0.19
giant	(0.23,0.25]	(0.202,0.219]	7251	3.842780306164667e-4	0.09655450880498834	beta~GIANT	0.09655450880498834	0.24	0.21
giant	(0.23,0.25]	(0.219,0.23]	7831	6.042651002426255e-5	0.05196011697908206	beta~GIANT	0.05196011697908206	0.24	0.22
giant	(0.23,0.25]	(0.23,0.25]	11034	-1.1128330614464383e-4	0.02831565544131254	beta~GIANT	0.02831565544131254	0.24	0.24
giant	(0.23,0.25]	(0.25,0.265]	8185	-2.41857055589493e-4	0.010335635047171813	beta~GIANT	0.010335635047171813	0.24	0.26
giant	(0.23,0.25]	(0.265,0.281]	6499	-3.834282197261117e-4	-0.009158730621432803	beta~GIANT	-0.009158730621432803	0.24	0.27
giant	(0.23,0.25]	(0.281,0.298]	5869	-6.452376895552905e-4	-0.04520992488461094	beta~GIANT	-0.04520992488461094	0.24	0.29
giant	(0.23,0.25]	(0.298,0.316]	5704	-5.805925666199158e-4	-0.036308283982810045	beta~GIANT	-0.036308283982810045	0.24	0.31
giant	(0.23,0.25]	(0.316,0.337]	3618	-0.00146575456053068	-0.15819519287758732	beta~GIANT	-0.15819519287758732	0.24	0.33
giant	(0.23,0.25]	(0.337,0.352]	1869	-0.001417174959871589	-0.15150577625056008	beta~GIANT	-0.15150577625056008	0.24	0.34
giant	(0.23,0.25]	(0.352,0.371]	1315	-6.818250950570342e-4	-0.05024801485205806	beta~GIANT	-0.05024801485205806	0.24	0.36
giant	(0.23,0.25]	(0.371,0.388]	869	-4.962025316455696e-4	-0.02468776641054047	beta~GIANT	-0.02468776641054047	0.24	0.38
giant	(0.23,0.25]	(0.388,0.408]	516	-0.0012472868217054264	-0.1281121599843719	beta~GIANT	-0.1281121599843719	0.24	0.4
giant	(0.23,0.25]	(0.408,0.427]	191	-0.0015952879581151832	-0.17603195670028374	beta~GIANT	NA	0.24	0.42
giant	(0.23,0.25]	(0.427,0.444]	82	9.036585365853658e-4	0.1680732645223024	beta~GIANT	NA	0.24	0.44
giant	(0.23,0.25]	(0.444,0.464]	30	-0.004266666666666667	-0.5438811137049707	beta~GIANT	NA	0.24	0.45
giant	(0.23,0.25]	(0.464,0.483]	8	-0.0034875	-0.43658977362578794	beta~GIANT	NA	0.24	0.47
giant	(0.23,0.25]	(0.483,0.5]	8	-0.0026375	-0.31954467535758857	beta~GIANT	NA	0.24	0.49
giant	(0.25,0.265]	[0,0.0459]	1	0.0064	0.9249201194645903	beta~GIANT	NA	0.26	0.02
giant	(0.25,0.265]	(0.0459,0.0618]	14	0.003085714285714286	0.46854259344404803	beta~GIANT	NA	0.26	0.05
giant	(0.25,0.265]	(0.0618,0.0765]	5	0.00494	0.7238779506745067	beta~GIANT	NA	0.26	0.07
giant	(0.25,0.265]	(0.0765,0.0899]	26	-0.011842307692307692	-1.5870477587529197	beta~GIANT	NA	0.26	0.08
giant	(0.25,0.265]	(0.0899,0.101]	40	-2.4e-4	0.010591351816538514	beta~GIANT	NA	0.26	0.1
giant	(0.25,0.265]	(0.101,0.112]	187	0.001688235294117647	0.27610957473913894	beta~GIANT	NA	0.26	0.11
giant	(0.25,0.265]	(0.112,0.129]	452	0.0015267699115044248	0.25387577288634244	beta~GIANT	0.25387577288634244	0.26	0.12
giant	(0.25,0.265]	(0.129,0.143]	644	0.0016231366459627328	0.2671454833621756	beta~GIANT	0.2671454833621756	0.26	0.14
giant	(0.25,0.265]	(0.143,0.157]	1067	8.516401124648547e-4	0.16091032150707635	beta~GIANT	0.16091032150707635	0.26	0.15
giant	(0.25,0.265]	(0.157,0.169]	2118	0.001003399433427762	0.1818075975485101	beta~GIANT	0.1818075975485101	0.26	0.16
giant	(0.25,0.265]	(0.169,0.185]	3025	0.0014130578512396694	0.23821760904167458	beta~GIANT	0.23821760904167458	0.26	0.18
giant	(0.25,0.265]	(0.185,0.202]	4277	5.249240121580547e-4	0.1159214767232972	beta~GIANT	0.1159214767232972	0.26	0.19
giant	(0.25,0.265]	(0.202,0.219]	5612	6.467747683535282e-4	0.1327003399385367	beta~GIANT	0.1327003399385367	0.26	0.21
giant	(0.25,0.265]	(0.219,0.23]	6996	4.0064322469982847e-4	0.09880799792224156	beta~GIANT	0.09880799792224156	0.26	0.22
giant	(0.25,0.265]	(0.23,0.25]	10657	-2.0499202402176974e-4	0.015411954156000569	beta~GIANT	0.015411954156000569	0.26	0.24
giant	(0.25,0.265]	(0.25,0.265]	7897	1.327972647840952e-4	0.061925578276268385	beta~GIANT	0.061925578276268385	0.26	0.26
giant	(0.25,0.265]	(0.265,0.281]	7086	-3.827970646344905e-4	-0.009071820492348953	beta~GIANT	-0.009071820492348953	0.26	0.27
giant	(0.25,0.265]	(0.281,0.298]	6221	-4.93232599260569e-4	-0.024278806377773063	beta~GIANT	-0.024278806377773063	0.26	0.29
giant	(0.25,0.265]	(0.298,0.316]	7491	-7.309171005206248e-4	-0.057007989679903864	beta~GIANT	-0.057007989679903864	0.26	0.31
giant	(0.25,0.265]	(0.316,0.337]	5480	-0.0010863138686131387	-0.1059461657335377	beta~GIANT	-0.1059461657335377	0.26	0.33
giant	(0.25,0.265]	(0.337,0.352]	2818	-0.0010805535841022001	-0.105152973890437	beta~GIANT	-0.105152973890437	0.26	0.34
giant	(0.25,0.265]	(0.352,0.371]	2192	-0.0011717153284671533	-0.11770595662866808	beta~GIANT	-0.11770595662866808	0.26	0.36
giant	(0.25,0.265]	(0.371,0.388]	1332	-7.405405405405405e-4	-0.058333138483208764	beta~GIANT	-0.058333138483208764	0.26	0.38
giant	(0.25,0.265]	(0.388,0.408]	1035	-9.934299516908213e-4	-0.0931560396350578	beta~GIANT	-0.0931560396350578	0.26	0.4
giant	(0.25,0.265]	(0.408,0.427]	345	6.869565217391306e-5	0.05309877880908155	beta~GIANT	0.05309877880908155	0.26	0.42
giant	(0.25,0.265]	(0.427,0.444]	212	3.2358490566037734e-4	0.08819705848182413	beta~GIANT	NA	0.26	0.44
giant	(0.25,0.265]	(0.444,0.464]	121	-0.001805785123966942	-0.2050174407735738	beta~GIANT	NA	0.26	0.45
giant	(0.25,0.265]	(0.464,0.483]	36	-0.0010694444444444445	-0.10362324407524032	beta~GIANT	NA	0.26	0.47
giant	(0.25,0.265]	(0.483,0.5]	17	-0.0023352941176470587	-0.2779308904196733	beta~GIANT	NA	0.26	0.49
giant	(0.265,0.281]	(0.0618,0.0765]	2	-3.4999999999999983e-4	-0.004555660900522562	beta~GIANT	NA	0.27	0.07
giant	(0.265,0.281]	(0.0765,0.0899]	4	-0.003	-0.36946096726608535	beta~GIANT	NA	0.27	0.08
giant	(0.265,0.281]	(0.0899,0.101]	12	0.00315	0.47739474373323965	beta~GIANT	NA	0.27	0.1
giant	(0.265,0.281]	(0.101,0.112]	55	0.005185454545454545	0.7576770699605107	beta~GIANT	NA	0.27	0.11
giant	(0.265,0.281]	(0.112,0.129]	140	3.335714285714286e-4	0.08957220384121425	beta~GIANT	NA	0.27	0.12
giant	(0.265,0.281]	(0.129,0.143]	347	5.798270893371758e-4	0.12348163679818748	beta~GIANT	0.12348163679818748	0.27	0.14
giant	(0.265,0.281]	(0.143,0.157]	566	-3.374558303886926e-4	-0.002828327294818521	beta~GIANT	-0.002828327294818521	0.27	0.15
giant	(0.265,0.281]	(0.157,0.169]	1376	0.001263953488372093	0.21768592103690665	beta~GIANT	0.21768592103690665	0.27	0.16
giant	(0.265,0.281]	(0.169,0.185]	2056	0.0011827334630350194	0.2065019141581732	beta~GIANT	0.2065019141581732	0.27	0.18
giant	(0.265,0.281]	(0.185,0.202]	3026	0.0010032716457369464	0.18179000116871133	beta~GIANT	0.18179000116871133	0.27	0.19
giant	(0.265,0.281]	(0.202,0.219]	4126	0.001121934076587494	0.19812983161535339	beta~GIANT	0.19812983161535339	0.27	0.21
